"population","temperature","date","mean.daily.temp","ADD"
"ontario",2,2020-03-14,1.92867268518519,224.268449001973
"ontario",2,2020-03-15,1.91690671296296,226.185355714936
"ontario",2,2020-03-16,1.89151388888889,228.076869603825
"ontario",2,2020-03-17,1.92099861111111,229.997868214936
"ontario",2,2020-03-18,1.90047222222222,231.898340437158
"ontario",2,2020-03-19,1.90917523148148,233.80751566864
"ontario",2,2020-03-20,1.9654912037037,235.773006872344
"ontario",2,2020-03-21,1.85747013888889,237.630477011233
"ontario",2,2020-03-22,1.76426134259259,239.394738353825
"ontario",2,2020-03-23,1.81864328703704,241.213381640862
"ontario",2,2020-03-24,1.90748194444444,243.120863585307
"ontario",2,2020-03-25,1.93254861111111,245.053412196418
"ontario",2,2020-03-26,1.97975462962963,247.033166826047
"ontario",2,2020-03-27,2.01376828703704,249.046935113084
"ontario",2,2020-03-28,1.96181898148148,251.008754094566
"ontario",2,2020-03-29,2.02194768518518,253.030701779751
"ontario",2,2020-03-30,2.03316898148148,255.063870761233
"ontario",2,2020-03-31,1.99892847222222,257.062799233455
"ontario",2,2020-04-01,1.94686041666667,259.009659650121
"ontario",2,2020-04-02,1.99324606481481,261.002905714936
"ontario",2,2020-04-03,2.00511064814815,263.008016363084
"ontario",2,2020-04-04,1.9885537037037,264.996570066788
"ontario",2,2020-04-05,2.02287523148148,267.01944529827
"ontario",2,2020-04-06,1.99265486111111,269.012100159381
"ontario",2,2020-04-07,1.98506689814815,270.997167057529
"ontario",2,2020-04-08,1.99765324074074,272.99482029827
"ontario",2,2020-04-09,1.9960150462963,274.990835344566
"ontario",2,2020-04-10,2.01635486111111,277.007190205677
"ontario",2,2020-04-11,1.98339930555556,278.990589511233
"ontario",2,2020-04-12,2.04887199074074,281.039461501973
"ontario",2,2020-04-13,2.07754768518519,283.117009187158
"ontario",2,2020-04-14,1.91842268518519,285.035431872344
"ontario",2,2020-04-15,1.8631712962963,286.89860316864
"ontario",2,2020-04-16,1.87581944444444,288.774422613084
"ontario",2,2020-04-17,1.87562083333333,290.650043446418
"ontario",2,2020-04-18,1.90577986111111,292.555823307529
"ontario",2,2020-04-19,1.95168888888889,294.507512196418
"ontario",2,2020-04-20,1.89602083333333,296.403533029751
"ontario",2,2020-04-21,1.92036712962963,298.323900159381
"ontario",2,2020-04-22,1.86300787037037,300.186908029751
"ontario",2,2020-04-23,1.86298425925926,302.04989228901
"ontario",2,2020-04-24,1.8737287037037,303.923620992714
"ontario",2,2020-04-25,1.86810578703704,305.791726779751
"ontario",2,2020-04-26,1.8304462962963,307.622173076047
"ontario",2,2020-04-27,1.7534875,309.375660576047
"ontario",2,2020-04-28,1.7939787037037,311.169639279751
"ontario",2,2020-04-29,1.83897569444444,313.008614974195
"ontario",2,2020-04-30,1.79572430555556,314.804339279751
"ontario",2,2020-05-01,1.75635833333333,316.560697613084
"ontario",2,2020-05-02,1.79276736111111,318.353464974196
"ontario",2,2020-05-03,1.86540277777778,320.218867751973
"ontario",2,2020-05-04,1.93986481481481,322.158732566788
"ontario",2,2020-05-05,1.89497060185185,324.05370316864
"ontario",2,2020-05-06,1.82575092592593,325.879454094566
"ontario",2,2020-05-07,1.80124583333333,327.680699927899
"ontario",2,2020-05-08,1.79934444444444,329.480044372344
"ontario",2,2020-05-09,1.77851111111111,331.258555483455
"ontario",2,2020-05-10,1.7399275462963,332.998483029751
"ontario",2,2020-05-11,1.69871597222222,334.697199001973
"ontario",2,2020-05-12,1.6561775462963,336.35337654827
"ontario",2,2020-05-13,1.64382083333333,337.997197381603
"ontario",2,2020-05-14,1.65630486111111,339.653502242714
"ontario",2,2020-05-15,1.67928333333333,341.332785576047
"ontario",2,2020-05-16,1.73559467592593,343.068380251973
"ontario",2,2020-05-17,1.72025601851852,344.788636270492
"ontario",2,2020-05-18,1.78165810185185,346.570294372344
"ontario",2,2020-05-19,1.81363773148148,348.383932103825
"ontario",2,2020-05-20,1.7725412037037,350.156473307529
"ontario",2,2020-05-21,1.66164583333333,351.818119140862
"ontario",2,2020-05-22,1.68411851851852,353.502237659381
"ontario",2,2020-05-23,1.60646481481481,355.108702474196
"ontario",2,2020-05-24,1.61335555555556,356.722058029751
"ontario",2,2020-05-25,1.66203819444444,358.384096224196
"ontario",2,2020-05-26,1.66701967592593,360.051115900121
"ontario",2,2020-05-27,1.62865555555556,361.679771455677
"ontario",2,2020-05-28,1.67532685185185,363.355098307529
"ontario",2,2020-05-29,1.66305972222222,365.018158029751
"ontario",2,2020-05-30,1.6739162037037,366.692074233455
"ontario",2,2020-05-31,1.61091203703704,368.302986270492
"ontario",2,2020-06-01,1.60980208333333,369.912788353825
"ontario",2,2020-06-02,1.65094560185185,371.563733955677
"ontario",2,2020-06-03,1.6757525462963,373.239486501973
"ontario",2,2020-06-04,1.66662222222222,374.906108724196
"ontario",2,2020-06-05,2.06767453703704,376.973783261233
"ontario",2,2020-06-06,2.24559444444444,379.219377705677
"ontario",2,2020-06-07,2.15142523148148,381.370802937158
"ontario",2,2020-06-08,2.11868888888889,383.489491826047
"ontario",2,2020-06-09,2.46381226851852,385.953304094566
"ontario",2,2020-06-10,2.66130324074074,388.614607335307
"ontario",2,2020-06-11,3.00483217592593,391.619439511233
"ontario",2,2020-06-12,3.19367685185185,394.813116363084
"ontario",2,2020-06-13,3.18046342592593,397.99357978901
"ontario",2,2020-06-14,3.17886550925926,401.17244529827
"ontario",2,2020-06-15,3.19116527777778,404.363610576047
"ontario",2,2020-06-16,3.21067800925926,407.574288585307
"ontario",2,2020-06-17,3.55986134259259,411.134149927899
"ontario",2,2020-06-18,3.72639814814815,414.860548076047
"ontario",2,2020-06-19,3.79427337962963,418.654821455677
"ontario",2,2020-06-20,3.81812361111111,422.472945066788
"ontario",2,2020-06-21,4.08198078703704,426.554925853825
"ontario",2,2020-06-22,4.29375277777778,430.848678631603
"ontario",2,2020-06-23,4.6193837962963,435.468062427899
"ontario",2,2020-06-24,4.8009864498645,440.269048877764
"ontario",4.5,2019-11-26,4.532,4.532
"ontario",4.5,2019-11-27,3.33366666666667,7.86566666666667
"ontario",4.5,2019-11-28,3.09604166666667,10.9617083333333
"ontario",4.5,2019-11-29,2.97533333333333,13.9370416666667
"ontario",4.5,2019-11-30,4.26825096796903,18.2052926346357
"ontario",4.5,2019-12-01,4.27013078703704,22.4754234216727
"ontario",4.5,2019-12-02,4.25789722222222,26.733320643895
"ontario",4.5,2019-12-03,4.25760416666667,30.9909248105616
"ontario",4.5,2019-12-04,4.2819462962963,35.2728711068579
"ontario",4.5,2019-12-05,4.26575046296296,39.5386215698209
"ontario",4.5,2019-12-06,4.25240046296296,43.7910220327838
"ontario",4.5,2019-12-07,4.23552199074074,48.0265440235246
"ontario",4.5,2019-12-08,4.22600393518518,52.2525479587098
"ontario",4.5,2019-12-09,4.34520462962963,56.5977525883394
"ontario",4.5,2019-12-10,4.45701712962963,61.054769717969
"ontario",4.5,2019-12-11,4.56820231481481,65.6229720327838
"ontario",4.5,2019-12-12,4.58938773148148,70.2123597642653
"ontario",4.5,2019-12-13,4.60091226851852,74.8132720327838
"ontario",4.5,2019-12-14,4.58908333333333,79.4023553661172
"ontario",4.5,2019-12-15,4.5670375,83.9693928661172
"ontario",4.5,2019-12-16,4.59236643518518,88.5617593013024
"ontario",4.5,2019-12-17,4.57890532407407,93.1406646253764
"ontario",4.5,2019-12-18,4.5239162037037,97.6645808290801
"ontario",4.5,2019-12-19,4.50994652777778,102.174527356858
"ontario",4.5,2019-12-20,4.49406527777778,106.668592634636
"ontario",4.5,2019-12-21,4.48312337962963,111.151716014265
"ontario",4.5,2019-12-22,4.48588055555556,115.637596569821
"ontario",4.5,2019-12-23,4.45687962962963,120.094476199451
"ontario",4.5,2019-12-24,4.47503472222222,124.569510921673
"ontario",4.5,2019-12-25,4.47444606481482,129.043956986488
"ontario",4.5,2019-12-26,4.47635810185185,133.520315088339
"ontario",4.5,2019-12-27,4.46704375,137.987358838339
"ontario",4.5,2019-12-28,4.50592893518519,142.493287773525
"ontario",4.5,2019-12-29,4.48552685185185,146.978814625376
"ontario",4.5,2019-12-30,4.49060949074074,151.469424116117
"ontario",4.5,2019-12-31,4.5892349537037,156.058659069821
"ontario",4.5,2020-01-01,4.65385347222222,160.712512542043
"ontario",4.5,2020-01-02,4.56566018518518,165.278172727228
"ontario",4.5,2020-01-03,4.47143101851852,169.749603745747
"ontario",4.5,2020-01-04,4.47352060185185,174.223124347599
"ontario",4.5,2020-01-05,4.4365,178.659624347599
"ontario",4.5,2020-01-06,4.43416666666667,183.093791014265
"ontario",4.5,2020-01-07,4.37062152777778,187.464412542043
"ontario",4.5,2020-01-08,4.3239125,191.788325042043
"ontario",4.5,2020-01-09,4.32009837962963,196.108423421673
"ontario",4.5,2020-01-10,4.3027537037037,200.411177125376
"ontario",4.5,2020-01-11,4.34432662037037,204.755503745747
"ontario",4.5,2020-01-12,4.30825740740741,209.063761153154
"ontario",4.5,2020-01-13,4.28349537037037,213.347256523525
"ontario",4.5,2020-01-14,4.32015555555556,217.66741207908
"ontario",4.5,2020-01-15,4.35042175925926,222.017833838339
"ontario",4.5,2020-01-16,4.3451525462963,226.362986384636
"ontario",4.5,2020-01-17,4.32978171296296,230.692768097599
"ontario",4.5,2020-01-18,4.32426712962963,235.017035227228
"ontario",4.5,2020-01-19,4.33001898148148,239.34705420871
"ontario",4.5,2020-01-20,4.33271759259259,243.679771801302
"ontario",4.5,2020-01-21,4.34511365740741,248.02488545871
"ontario",4.5,2020-01-22,4.35230763888889,252.377193097599
"ontario",4.5,2020-01-23,4.36623773148148,256.74343082908
"ontario",4.5,2020-01-24,4.36878773148148,261.112218560562
"ontario",4.5,2020-01-25,4.37297199074074,265.485190551302
"ontario",4.5,2020-01-26,4.39130231481481,269.876492866117
"ontario",4.5,2020-01-27,4.4020037037037,274.278496569821
"ontario",4.5,2020-01-28,4.37902893518519,278.657525505006
"ontario",4.5,2020-01-29,4.36058263888889,283.018108143895
"ontario",4.5,2020-01-30,4.36991296296296,287.388021106858
"ontario",4.5,2020-01-31,4.37706898148148,291.765090088339
"ontario",4.5,2020-02-01,4.37021990740741,296.135309995747
"ontario",4.5,2020-02-02,4.36731296296296,300.50262295871
"ontario",4.5,2020-02-03,4.38549490740741,304.888117866117
"ontario",4.5,2020-02-04,4.38482083333333,309.27293869945
"ontario",4.5,2020-02-05,4.3014625,313.574401199451
"ontario",4.5,2020-02-06,4.23055972222222,317.804960921673
"ontario",4.5,2020-02-07,4.27642569444444,322.081386616117
"ontario",4.5,2020-02-08,4.25558009259259,326.33696670871
"ontario",4.5,2020-02-09,4.25609444444444,330.593061153154
"ontario",4.5,2020-02-10,4.30977453703704,334.902835690191
"ontario",4.5,2020-02-11,4.3476849537037,339.250520643895
"ontario",4.5,2020-02-12,4.3836537037037,343.634174347599
"ontario",4.5,2020-02-13,4.446,348.080174347599
"ontario",4.5,2020-02-14,4.41743263888889,352.497606986488
"ontario",4.5,2020-02-15,4.4101287037037,356.907735690191
"ontario",4.5,2020-02-16,4.4133787037037,361.321114393895
"ontario",4.5,2020-02-17,4.40361666666667,365.724731060562
"ontario",4.5,2020-02-18,4.42066736111111,370.145398421673
"ontario",4.5,2020-02-19,4.35989791666667,374.505296338339
"ontario",4.5,2020-02-20,4.28794375,378.793240088339
"ontario",4.5,2020-02-21,4.27799583333333,383.071235921673
"ontario",4.5,2020-02-22,4.27801990740741,387.34925582908
"ontario",4.5,2020-02-23,4.29487037037037,391.644126199451
"ontario",4.5,2020-02-24,4.29416851851852,395.938294717969
"ontario",4.5,2020-02-25,4.32371296296296,400.262007680932
"ontario",4.5,2020-02-26,4.32621041666667,404.588218097599
"ontario",4.5,2020-02-27,4.32099907407407,408.909217171673
"ontario",4.5,2020-02-28,4.29553425925926,413.204751430932
"ontario",4.5,2020-02-29,4.30116203703704,417.505913467969
"ontario",4.5,2020-03-01,4.3097037037037,421.815617171673
"ontario",4.5,2020-03-02,4.29727060185185,426.112887773525
"ontario",4.5,2020-03-03,4.34248912037037,430.455376893895
"ontario",4.5,2020-03-04,4.34822152777778,434.803598421673
"ontario",4.5,2020-03-05,4.33580787037037,439.139406292043
"ontario",4.5,2020-03-06,4.35264513888889,443.492051430932
"ontario",4.5,2020-03-07,4.35761712962963,447.849668560562
"ontario",4.5,2020-03-08,4.34596527777778,452.195633838339
"ontario",4.5,2020-03-09,4.28921134259259,456.484845180932
"ontario",4.5,2020-03-10,4.29499351851852,460.779838699451
"ontario",4.5,2020-03-11,4.30856550925926,465.08840420871
"ontario",4.5,2020-03-12,4.31683518518519,469.405239393895
"ontario",4.5,2020-03-13,4.33199097222222,473.737230366117
"ontario",4.5,2020-03-14,4.36621157407407,478.103441940191
"ontario",4.5,2020-03-15,4.30085949074074,482.404301430932
"ontario",4.5,2020-03-16,4.29126111111111,486.695562542043
"ontario",4.5,2020-03-17,4.29697384259259,490.992536384636
"ontario",4.5,2020-03-18,4.31864050925926,495.311176893895
"ontario",4.5,2020-03-19,4.3425025462963,499.653679440191
"ontario",4.5,2020-03-20,4.36296805555556,504.016647495747
"ontario",4.5,2020-03-21,4.32262986111111,508.339277356858
"ontario",4.5,2020-03-22,4.29188888888889,512.631166245747
"ontario",4.5,2020-03-23,4.25510717592593,516.886273421673
"ontario",4.5,2020-03-24,4.27539907407407,521.161672495747
"ontario",4.5,2020-03-25,4.27903935185185,525.440711847599
"ontario",4.5,2020-03-26,4.3093962962963,529.750108143895
"ontario",4.5,2020-03-27,4.28757407407407,534.037682217969
"ontario",4.5,2020-03-28,4.28510277777778,538.322784995747
"ontario",4.5,2020-03-29,4.30632592592593,542.629110921673
"ontario",4.5,2020-03-30,4.34474050925926,546.973851430932
"ontario",4.5,2020-03-31,4.32166759259259,551.295519023525
"ontario",4.5,2020-04-01,4.30694722222222,555.602466245747
"ontario",4.5,2020-04-02,4.25533796296296,559.85780420871
"ontario",4.5,2020-04-03,4.26984097222222,564.127645180932
"ontario",4.5,2020-04-04,4.29473912037037,568.422384301302
"ontario",4.5,2020-04-05,4.3594587962963,572.781843097599
"ontario",4.5,2020-04-06,4.31225810185185,577.094101199451
"ontario",4.5,2020-04-07,4.25145694444444,581.345558143895
"ontario",4.5,2020-04-08,4.25918356481482,585.60474170871
"ontario",4.5,2020-04-09,4.32937916666667,589.934120875376
"ontario",4.5,2020-04-10,4.35408356481481,594.288204440191
"ontario",4.5,2020-04-11,4.33788240740741,598.626086847599
"ontario",4.5,2020-04-12,4.30174166666667,602.927828514265
"ontario",4.5,2020-04-13,4.29501458333333,607.222843097599
"ontario",4.5,2020-04-14,4.35098472222222,611.573827819821
"ontario",4.5,2020-04-15,4.36217314814815,615.936000967969
"ontario",4.5,2020-04-16,4.33852060185185,620.274521569821
"ontario",4.5,2020-04-17,4.37256111111111,624.647082680932
"ontario",4.5,2020-04-18,4.36284699074074,629.009929671673
"ontario",4.5,2020-04-19,4.3371,633.347029671673
"ontario",4.5,2020-04-20,4.56171782407407,637.908747495747
"ontario",4.5,2020-04-21,4.76415532407407,642.672902819821
"ontario",4.5,2020-04-22,4.74875092592593,647.421653745747
"ontario",4.5,2020-04-23,4.74559259259259,652.167246338339
"ontario",4.5,2020-04-24,4.73495763888889,656.902203977228
"ontario",4.5,2020-04-25,4.74145625,661.643660227228
"ontario",4.5,2020-04-26,4.83296666666667,666.476626893895
"ontario",4.5,2020-04-27,4.9402849537037,671.416911847599
"ontario",4.5,2020-04-28,4.87535462962963,676.292266477228
"ontario",4.5,2020-04-29,4.85808928571429,681.150355762943
"ontario",4.5,2020-04-30,5.26958600052043,686.419941763463
"ontario",4.5,2020-05-01,5.44428518518519,691.864226948648
"ontario",4.5,2020-05-02,5.42949791955617,697.293724868204
"ontario",7,2019-11-26,4.532,4.532
"ontario",7,2019-11-27,3.33366666666667,7.86566666666667
"ontario",7,2019-11-28,3.09604166666667,10.9617083333333
"ontario",7,2019-11-29,2.97533333333333,13.9370416666667
"ontario",7,2019-11-30,6.88003907074974,20.8170807374164
"ontario",7,2019-12-01,6.87835277777778,27.6954335151942
"ontario",7,2019-12-02,6.86964814814815,34.5650816633423
"ontario",7,2019-12-03,6.87364768518519,41.4387293485275
"ontario",7,2019-12-04,6.91611134259259,48.3548406911201
"ontario",7,2019-12-05,6.90988356481482,55.2647242559349
"ontario",7,2019-12-06,6.90894814814815,62.1736724040831
"ontario",7,2019-12-07,6.89893865740741,69.0726110614905
"ontario",7,2019-12-08,6.89938888888889,75.9719999503794
"ontario",7,2019-12-09,6.98941550925926,82.9614154596386
"ontario",7,2019-12-10,7.03780115740741,89.999216617046
"ontario",7,2019-12-11,7.06094537037037,97.0601619874164
"ontario",7,2019-12-12,7.02465393518519,104.084815922602
"ontario",7,2019-12-13,7.08034861111111,111.165164533713
"ontario",7,2019-12-14,7.09428564814815,118.259450181861
"ontario",7,2019-12-15,7.07146875,125.330918931861
"ontario",7,2019-12-16,7.01161527777778,132.342534209639
"ontario",7,2019-12-17,7.01086597222222,139.353400181861
"ontario",7,2019-12-18,6.98378634259259,146.337186524453
"ontario",7,2019-12-19,7.00406828703704,153.34125481149
"ontario",7,2019-12-20,7.01789398148148,160.359148792972
"ontario",7,2019-12-21,7.00447291666667,167.363621709639
"ontario",7,2019-12-22,7.02507268518518,174.388694394824
"ontario",7,2019-12-23,7.07378356481482,181.462477959639
"ontario",7,2019-12-24,7.04449606481481,188.506974024453
"ontario",7,2019-12-25,7.02996435185185,195.536938376305
"ontario",7,2019-12-26,7.01416041666667,202.551098792972
"ontario",7,2019-12-27,7.10604467592593,209.657143468898
"ontario",7,2019-12-28,7.10416574074074,216.761309209639
"ontario",7,2019-12-29,7.07587361111111,223.83718282075
"ontario",7,2019-12-30,7.08052546296296,230.917708283713
"ontario",7,2019-12-31,7.08994351851852,238.007651802231
"ontario",7,2020-01-01,7.08764467592593,245.095296478157
"ontario",7,2020-01-02,7.00361828703704,252.098914765194
"ontario",7,2020-01-03,6.92519606481482,259.024110830009
"ontario",7,2020-01-04,6.89916875,265.923279580009
"ontario",7,2020-01-05,6.86108472222222,272.784364302231
"ontario",7,2020-01-06,6.91043587962963,279.694800181861
"ontario",7,2020-01-07,6.86994560185185,286.564745783713
"ontario",7,2020-01-08,6.8635587962963,293.428304580009
"ontario",7,2020-01-09,6.79595416666667,300.224258746676
"ontario",7,2020-01-10,6.83735185185185,307.061610598528
"ontario",7,2020-01-11,6.90028703703704,313.961897635565
"ontario",7,2020-01-12,6.89530462962963,320.857202265194
"ontario",7,2020-01-13,6.85374953703704,327.710951802231
"ontario",7,2020-01-14,6.81066574074074,334.521617542972
"ontario",7,2020-01-15,6.83948518518519,341.361102728157
"ontario",7,2020-01-16,6.82536018518519,348.186462913342
"ontario",7,2020-01-17,6.80786157407407,354.994324487416
"ontario",7,2020-01-18,6.8308775462963,361.825202033713
"ontario",7,2020-01-19,6.83681412037037,368.662016154083
"ontario",7,2020-01-20,6.82978217592593,375.491798330009
"ontario",7,2020-01-21,6.8165974537037,382.308395783713
"ontario",7,2020-01-22,6.84662453703704,389.15502032075
"ontario",7,2020-01-23,6.84233912037037,395.99735944112
"ontario",7,2020-01-24,6.85723333333333,402.854592774453
"ontario",7,2020-01-25,6.86605,409.720642774453
"ontario",7,2020-01-26,6.88140393518519,416.602046709639
"ontario",7,2020-01-27,6.8469412037037,423.448987913342
"ontario",7,2020-01-28,6.84698611111111,430.295974024453
"ontario",7,2020-01-29,6.84107592592593,437.137049950379
"ontario",7,2020-01-30,6.87055578703704,444.007605737416
"ontario",7,2020-01-31,6.84824537037037,450.855851107787
"ontario",7,2020-02-01,6.85332523148148,457.709176339268
"ontario",7,2020-02-02,6.85140949074074,464.560585830009
"ontario",7,2020-02-03,6.85422523148148,471.41481106149
"ontario",7,2020-02-04,6.87650810185185,478.291319163342
"ontario",7,2020-02-05,6.87743194444444,485.168751107787
"ontario",7,2020-02-06,6.87740902777778,492.046160135565
"ontario",7,2020-02-07,6.88536967592593,498.93152981149
"ontario",7,2020-02-08,6.92686365740741,505.858393468898
"ontario",7,2020-02-09,6.95766134259259,512.816054811491
"ontario",7,2020-02-10,6.95074675925926,519.76680157075
"ontario",7,2020-02-11,6.93464375,526.70144532075
"ontario",7,2020-02-12,6.84936388888889,533.550809209639
"ontario",7,2020-02-13,6.83108634259259,540.381895552231
"ontario",7,2020-02-14,6.78848310185185,547.170378654083
"ontario",7,2020-02-15,6.81720509259259,553.987583746676
"ontario",7,2020-02-16,6.80753518518519,560.795118931861
"ontario",7,2020-02-17,6.81103101851852,567.606149950379
"ontario",7,2020-02-18,6.81068333333333,574.416833283713
"ontario",7,2020-02-19,6.83787476851852,581.254708052231
"ontario",7,2020-02-20,6.78855138888889,588.04325944112
"ontario",7,2020-02-21,6.76232361111111,594.805583052231
"ontario",7,2020-02-22,6.7591412037037,601.564724255935
"ontario",7,2020-02-23,6.75981296296296,608.324537218898
"ontario",7,2020-02-24,6.80970625,615.134243468898
"ontario",7,2020-02-25,6.78851967592593,621.922763144824
"ontario",7,2020-02-26,6.77063703703704,628.693400181861
"ontario",7,2020-02-27,6.77453634259259,635.467936524453
"ontario",7,2020-02-28,6.75813564814815,642.226072172602
"ontario",7,2020-02-29,6.71845416666667,648.944526339268
"ontario",7,2020-03-01,6.71894583333333,655.663472172602
"ontario",7,2020-03-02,6.7017125,662.365184672602
